"Shipping Method","Shipping Method",module,Magento_Multishipping
"Incl. Tax","Incl. Tax",module,Magento_Multishipping
"Excl. Tax","Excl. Tax",module,Magento_Multishipping
"Order Review","Order Review",module,Magento_Multishipping
Item,Item,module,Magento_Multishipping
Edit,Edit,module,Magento_Multishipping
Price,Price,module,Magento_Multishipping
Subtotal,Subtotal,module,Magento_Multishipping
Items,Items,module,Magento_Multishipping
"Grand Total:","Grand Total:",module,Magento_Multishipping
"Submitting order information...","Submitting order information...",module,Magento_Multishipping
"Sorry, no quotes are available for this order right now.","Sorry, no quotes are available for this order right now.",module,Magento_Multishipping
"Continue to Billing Information","Continue to Billing Information",module,Magento_Multishipping
"Back to Select Addresses","Back to Select Addresses",module,Magento_Multishipping
"Thank you for your purchase!","Thank you for your purchase!",module,Magento_Multishipping
"Thanks for your order. We'll email you order details and tracking information.","Thanks for your order. We'll email you order details and tracking information.",module,Magento_Multishipping
"Your order numbers are: ","Your order numbers are: ",module,Magento_Multishipping
"Your order number is: ","Your order number is: ",module,Magento_Multishipping
"Continue Shopping","Continue Shopping",module,Magento_Multishipping
"No New Relic Application ID configured, cannot continue with Cron Event reporting","No New Relic Application ID configured, cannot continue with Cron Event reporting",module,Magento_NewRelicReporting
"The New Relic integration requires the newrelic-php5 agent, which is not installed. More 
                        information on installing the agent is available <a target=""_blank"" href=""%1"">here</a>.","The New Relic integration requires the newrelic-php5 agent, which is not installed. More 
                        information on installing the agent is available <a target=""_blank"" href=""%1"">here</a>.",module,Magento_NewRelicReporting
"Delete Selected Problems","Delete Selected Problems",module,Magento_Newsletter
"Unsubscribe Selected","Unsubscribe Selected",module,Magento_Newsletter
Back,Back,module,Magento_Newsletter
Reset,Reset,module,Magento_Newsletter
"Preview Template","Preview Template",module,Magento_Newsletter
"Save Newsletter","Save Newsletter",module,Magento_Newsletter
"Save and Resume","Save and Resume",module,Magento_Newsletter
"View Newsletter","View Newsletter",module,Magento_Newsletter
"Edit Newsletter","Edit Newsletter",module,Magento_Newsletter
"Queue Information","Queue Information",module,Magento_Newsletter
"Queue Date Start","Queue Date Start",module,Magento_Newsletter
"Subscribers From","Subscribers From",module,Magento_Newsletter
Subject,Subject,module,Magento_Newsletter
"Sender Name","Sender Name",module,Magento_Newsletter
"Sender Email","Sender Email",module,Magento_Newsletter
Message,Message,module,Magento_Newsletter
"Newsletter Styles","Newsletter Styles",module,Magento_Newsletter
Start,Start,module,Magento_Newsletter
Pause,Pause,module,Magento_Newsletter
"Do you really want to cancel the queue?","Do you really want to cancel the queue?",module,Magento_Newsletter
Cancel,Cancel,module,Magento_Newsletter
Resume,Resume,module,Magento_Newsletter
Preview,Preview,module,Magento_Newsletter
"Add New Template","Add New Template",module,Magento_Newsletter
"Newsletter Templates","Newsletter Templates",module,Magento_Newsletter
"Convert to Plain Text","Convert to Plain Text",module,Magento_Newsletter
"Return HTML Version","Return HTML Version",module,Magento_Newsletter
"Delete Template","Delete Template",module,Magento_Newsletter
"Save As","Save As",module,Magento_Newsletter
"Save Template","Save Template",module,Magento_Newsletter
"Edit Newsletter Template","Edit Newsletter Template",module,Magento_Newsletter
"New Newsletter Template","New Newsletter Template",module,Magento_Newsletter
"Template Information","Template Information",module,Magento_Newsletter
"Template Name","Template Name",module,Magento_Newsletter
"Template Subject","Template Subject",module,Magento_Newsletter
"Template Content","Template Content",module,Magento_Newsletter
"Template Styles","Template Styles",module,Magento_Newsletter
"No Templates Found","No Templates Found",module,Magento_Newsletter
ID,ID,module,Magento_Newsletter
Template,Template,module,Magento_Newsletter
Added,Added,module,Magento_Newsletter
Updated,Updated,module,Magento_Newsletter
Sender,Sender,module,Magento_Newsletter
"Template Type","Template Type",module,Magento_Newsletter
Action,Action,module,Magento_Newsletter
"Queue Newsletter","Queue Newsletter",module,Magento_Newsletter
"We unsubscribed the people you identified.","We unsubscribed the people you identified.",module,Magento_Newsletter
"The problems you identified have been deleted.","The problems you identified have been deleted.",module,Magento_Newsletter
"Newsletter Problems Report","Newsletter Problems Report",module,Magento_Newsletter
"Newsletter Problem Reports","Newsletter Problem Reports",module,Magento_Newsletter
"Newsletter Queue","Newsletter Queue",module,Magento_Newsletter
"Edit Queue","Edit Queue",module,Magento_Newsletter
"Please correct the newsletter template and try again.","Please correct the newsletter template and try again.",module,Magento_Newsletter
"You saved the newsletter queue.","You saved the newsletter queue.",module,Magento_Newsletter
"Newsletter Subscribers","Newsletter Subscribers",module,Magento_Newsletter
Newsletter,Newsletter,module,Magento_Newsletter
Subscribers,Subscribers,module,Magento_Newsletter
"Please select one or more subscribers.","Please select one or more subscribers.",module,Magento_Newsletter
"Total of %1 record(s) were deleted.","Total of %1 record(s) were deleted.",module,Magento_Newsletter
"A total of %1 record(s) were updated.","A total of %1 record(s) were updated.",module,Magento_Newsletter
"The newsletter template has been deleted.","The newsletter template has been deleted.",module,Magento_Newsletter
"We can't delete this template right now.","We can't delete this template right now.",module,Magento_Newsletter
"Edit Template","Edit Template",module,Magento_Newsletter
"New Template","New Template",module,Magento_Newsletter
"Create Newsletter Template","Create Newsletter Template",module,Magento_Newsletter
"The newsletter template has been saved.","The newsletter template has been saved.",module,Magento_Newsletter
"Something went wrong while saving this template.","Something went wrong while saving this template.",module,Magento_Newsletter
"Newsletter Subscription","Newsletter Subscription",module,Magento_Newsletter
"Something went wrong while saving your subscription.","Something went wrong while saving your subscription.",module,Magento_Newsletter
"We saved the subscription.","We saved the subscription.",module,Magento_Newsletter
"We removed the subscription.","We removed the subscription.",module,Magento_Newsletter
"Your subscription has been confirmed.","Your subscription has been confirmed.",module,Magento_Newsletter
"This is an invalid subscription confirmation code.","This is an invalid subscription confirmation code.",module,Magento_Newsletter
"This is an invalid subscription ID.","This is an invalid subscription ID.",module,Magento_Newsletter
"This email address is already assigned to another user.","This email address is already assigned to another user.",module,Magento_Newsletter
"Sorry, but the administrator denied subscription for guests. Please <a href=""%1"">register</a>.","Sorry, but the administrator denied subscription for guests. Please <a href=""%1"">register</a>.",module,Magento_Newsletter
"Please enter a valid email address.","Please enter a valid email address.",module,Magento_Newsletter
"The confirmation request has been sent.","The confirmation request has been sent.",module,Magento_Newsletter
"Thank you for your subscription.","Thank you for your subscription.",module,Magento_Newsletter
"There was a problem with the subscription: %1","There was a problem with the subscription: %1",module,Magento_Newsletter
"Something went wrong with the subscription.","Something went wrong with the subscription.",module,Magento_Newsletter
"You unsubscribed.","You unsubscribed.",module,Magento_Newsletter
"Something went wrong while unsubscribing you.","Something went wrong while unsubscribing you.",module,Magento_Newsletter
Sent,Sent,module,Magento_Newsletter
Cancelled,Cancelled,module,Magento_Newsletter
"Not Sent","Not Sent",module,Magento_Newsletter
Sending,Sending,module,Magento_Newsletter
Paused,Paused,module,Magento_Newsletter
"There are no subscribers selected.","There are no subscribers selected.",module,Magento_Newsletter
"You selected an invalid queue.","You selected an invalid queue.",module,Magento_Newsletter
"We cannot mark as received subscriber.","We cannot mark as received subscriber.",module,Magento_Newsletter
"Duplicate template code","Duplicate template code",module,Magento_Newsletter
"Follow this link to unsubscribe <!-- This tag is for unsubscribe link  --><a href=""{{var subscriber.getUnsubscriptionLink()}}"">{{var subscriber.getUnsubscriptionLink()}}</a>","Follow this link to unsubscribe <!-- This tag is for unsubscribe link  --><a href=""{{var subscriber.getUnsubscriptionLink()}}"">{{var subscriber.getUnsubscriptionLink()}}</a>",module,Magento_Newsletter
"No such entity with %fieldName = %fieldValue","No such entity with %fieldName = %fieldValue",module,Magento_Newsletter
"Choose Store View:","Choose Store View:",module,Magento_Newsletter
"Newsletter Message Preview","Newsletter Message Preview",module,Magento_Newsletter
"Add to Queue","Add to Queue",module,Magento_Newsletter
"Are you sure that you want to strip all tags?","Are you sure that you want to strip all tags?",module,Magento_Newsletter
"Please enter a new template name.","Please enter a new template name.",module,Magento_Newsletter
" Copy"," Copy",module,Magento_Newsletter
"Are you sure you want to delete this template?","Are you sure you want to delete this template?",module,Magento_Newsletter
"Sign Up for Our Newsletter:","Sign Up for Our Newsletter:",module,Magento_Newsletter
"Enter your email address","Enter your email address",module,Magento_Newsletter
Subscribe,Subscribe,module,Magento_Newsletter
"Make Check payable to:","Make Check payable to:",module,Magento_OfflinePayments
"Send Check to:","Send Check to:",module,Magento_OfflinePayments
"Purchase Order Number","Purchase Order Number",module,Magento_OfflinePayments
"Make Check payable to: %1","Make Check payable to: %1",module,Magento_OfflinePayments
"Purchase Order Number: %1","Purchase Order Number: %1",module,Magento_OfflinePayments
"Make Check payable to","Make Check payable to",module,Magento_OfflinePayments
"Send Check to","Send Check to",module,Magento_OfflinePayments
Country,Country,module,Magento_OfflineShipping
Region/State,Region/State,module,Magento_OfflineShipping
"Zip/Postal Code","Zip/Postal Code",module,Magento_OfflineShipping
"Shipping Price","Shipping Price",module,Magento_OfflineShipping
"Export CSV","Export CSV",module,Magento_OfflineShipping
"Store Pickup","Store Pickup",module,Magento_OfflineShipping
"Weight vs. Destination","Weight vs. Destination",module,Magento_OfflineShipping
"Price vs. Destination","Price vs. Destination",module,Magento_OfflineShipping
"# of Items vs. Destination","# of Items vs. Destination",module,Magento_OfflineShipping
"Weight (and above)","Weight (and above)",module,Magento_OfflineShipping
"Order Subtotal (and above)","Order Subtotal (and above)",module,Magento_OfflineShipping
"# of Items (and above)","# of Items (and above)",module,Magento_OfflineShipping
"Please correct Table Rate code type: %1.","Please correct Table Rate code type: %1.",module,Magento_OfflineShipping
"Please correct Table Rate code for type %1: %2.","Please correct Table Rate code for type %1: %2.",module,Magento_OfflineShipping
None,None,module,Magento_OfflineShipping
"Per Order","Per Order",module,Magento_OfflineShipping
"Per Item","Per Item",module,Magento_OfflineShipping
"Unable to import data","Unable to import data",module,Magento_OfflineShipping
"Something went wrong while importing table rates.","Something went wrong while importing table rates.",module,Magento_OfflineShipping
"We couldn't import this file because of these errors: %1","We couldn't import this file because of these errors: %1",module,Magento_OfflineShipping
"Requested column ""%1"" cannot be resolved","Requested column ""%1"" cannot be resolved",module,Magento_OfflineShipping
"Column ""%1"" not found","Column ""%1"" not found",module,Magento_OfflineShipping
"Please correct Table Rates format in the Row #%1.","Please correct Table Rates format in the Row #%1.",module,Magento_OfflineShipping
"Please correct Country ""%1"" in the Row #%2.","Please correct Country ""%1"" in the Row #%2.",module,Magento_OfflineShipping
"Please correct Region/State ""%1"" in the Row #%2.","Please correct Region/State ""%1"" in the Row #%2.",module,Magento_OfflineShipping
"Please correct %1 ""%2"" in the Row #%3.","Please correct %1 ""%2"" in the Row #%3.",module,Magento_OfflineShipping
"Please correct Shipping Price ""%1"" in the Row #%2.","Please correct Shipping Price ""%1"" in the Row #%2.",module,Magento_OfflineShipping
"Duplicate Row #%1 (duplicates row #%2)","Duplicate Row #%1 (duplicates row #%2)",module,Magento_OfflineShipping
"Please correct Table Rates File Format.","Please correct Table Rates File Format.",module,Magento_OfflineShipping
No,No,module,Magento_OfflineShipping
"For matching items only","For matching items only",module,Magento_OfflineShipping
"For shipment with matching items","For shipment with matching items",module,Magento_OfflineShipping
"Export VCL for Varnish %1","Export VCL for Varnish %1",module,Magento_PageCache
"Ttl value ""%1"" is not valid. Please use only numbers equal or greater than zero.","Ttl value ""%1"" is not valid. Please use only numbers equal or greater than zero.",module,Magento_PageCache
"Built-in Cache","Built-in Cache",module,Magento_PageCache
"Varnish Cache (Recommended)","Varnish Cache (Recommended)",module,Magento_PageCache
"We cannot retrieve the payment method model object.","We cannot retrieve the payment method model object.",module,Magento_Payment
Month,Month,module,Magento_Payment
Year,Year,module,Magento_Payment
"We cannot retrieve the payment info model object.","We cannot retrieve the payment info model object.",module,Magento_Payment
N/A,N/A,module,Magento_Payment
"Credit Card Type","Credit Card Type",module,Magento_Payment
"Credit Card Number","Credit Card Number",module,Magento_Payment
"Switch/Solo/Maestro Issue Number","Switch/Solo/Maestro Issue Number",module,Magento_Payment
"Switch/Solo/Maestro Start Date","Switch/Solo/Maestro Start Date",module,Magento_Payment
"We cannot retrieve the transparent payment method model object.","We cannot retrieve the transparent payment method model object.",module,Magento_Payment
"Command Executor for %1 is not defined.","Command Executor for %1 is not defined.",module,Magento_Payment
"Command %1 does not exist.","Command %1 does not exist.",module,Magento_Payment
"Transaction has been declined. Please try again later.","Transaction has been declined. Please try again later.",module,Magento_Payment
"Wrong gateway response format.","Wrong gateway response format.",module,Magento_Payment
"Validator for field %1 does not exist.","Validator for field %1 does not exist.",module,Magento_Payment
Discount,Discount,module,Magento_Payment
Shipping,Shipping,module,Magento_Payment
"All Allowed Countries","All Allowed Countries",module,Magento_Payment
"Specific Countries","Specific Countries",module,Magento_Payment
"The payment method you requested is not available.","The payment method you requested is not available.",module,Magento_Payment
"The payment disallows storing objects.","The payment disallows storing objects.",module,Magento_Payment
"We cannot retrieve the payment method code.","We cannot retrieve the payment method code.",module,Magento_Payment
"We cannot retrieve the payment information object instance.","We cannot retrieve the payment information object instance.",module,Magento_Payment
"You can't use the payment type you selected to make payments to the billing country.","You can't use the payment type you selected to make payments to the billing country.",module,Magento_Payment
"The order action is not available.","The order action is not available.",module,Magento_Payment
"The authorize action is not available.","The authorize action is not available.",module,Magento_Payment
"The capture action is not available.","The capture action is not available.",module,Magento_Payment
"The refund action is not available.","The refund action is not available.",module,Magento_Payment
"The void action is not available.","The void action is not available.",module,Magento_Payment
"The payment review action is unavailable.","The payment review action is unavailable.",module,Magento_Payment
"The credit card number doesn't match the credit card type.","The credit card number doesn't match the credit card type.",module,Magento_Payment
"Invalid Credit Card Number","Invalid Credit Card Number",module,Magento_Payment
"This credit card type is not allowed for this payment method.","This credit card type is not allowed for this payment method.",module,Magento_Payment
"Please enter a valid credit card verification number.","Please enter a valid credit card verification number.",module,Magento_Payment
"Please enter a valid credit card expiration date.","Please enter a valid credit card expiration date.",module,Magento_Payment
"%1 class doesn't implement \Magento\Payment\Model\MethodInterface","%1 class doesn't implement \Magento\Payment\Model\MethodInterface",module,Magento_Payment
Yes,Yes,module,Magento_Payment
No,No,module,Magento_Payment
"Failure #1","Failure #1",module,Magento_Payment
"Failure #2","Failure #2",module,Magento_Payment
"Expiration Date","Expiration Date",module,Magento_Payment
"Card Verification Number","Card Verification Number",module,Magento_Payment
" is not available. You still can process offline actions."," is not available. You still can process offline actions.",module,Magento_Payment
"Please Select","Please Select",module,Magento_Payment
"We'll ask for your payment details before you place an order.","We'll ask for your payment details before you place an order.",module,Magento_Payment
"--Please Select--","--Please Select--",module,Magento_Payment
"Card Verification Number Visual Reference","Card Verification Number Visual Reference",module,Magento_Payment
"What is this?","What is this?",module,Magento_Payment
"Credit Card Information","Credit Card Information",module,Magento_Payment
"Billing Agreements","Billing Agreements",module,Magento_Paypal
ID,ID,module,Magento_Paypal
Email,Email,module,Magento_Paypal
"First Name","First Name",module,Magento_Paypal
"Last Name","Last Name",module,Magento_Paypal
"Reference ID","Reference ID",module,Magento_Paypal
Status,Status,module,Magento_Paypal
Created,Created,module,Magento_Paypal
N/A,N/A,module,Magento_Paypal
Updated,Updated,module,Magento_Paypal
Back,Back,module,Magento_Paypal
"Are you sure you want to do this?","Are you sure you want to do this?",module,Magento_Paypal
Cancel,Cancel,module,Magento_Paypal
"Billing Agreement #%1","Billing Agreement #%1",module,Magento_Paypal
"General Information","General Information",module,Magento_Paypal
"Related Orders","Related Orders",module,Magento_Paypal
Order,Order,module,Magento_Paypal
Purchased,Purchased,module,Magento_Paypal
"Bill-to Name","Bill-to Name",module,Magento_Paypal
"Ship-to Name","Ship-to Name",module,Magento_Paypal
"Order Total","Order Total",module,Magento_Paypal
"Purchase Point","Purchase Point",module,Magento_Paypal
"Billing Agreement View","Billing Agreement View",module,Magento_Paypal
"View Transaction Details","View Transaction Details",module,Magento_Paypal
"Reference Information","Reference Information",module,Magento_Paypal
"Transaction Information","Transaction Information",module,Magento_Paypal
"PayPal Fee Information","PayPal Fee Information",module,Magento_Paypal
"PayPal Settlement Reports","PayPal Settlement Reports",module,Magento_Paypal
"We are connecting to the PayPal SFTP server to retrieve new reports. Are you sure you want to continue?","We are connecting to the PayPal SFTP server to retrieve new reports. Are you sure you want to continue?",module,Magento_Paypal
"Fetch Updates","Fetch Updates",module,Magento_Paypal
button_label,button_label,module,Magento_Paypal
sandbox_button_label,sandbox_button_label,module,Magento_Paypal
Help,Help,module,Magento_Paypal
Configure,Configure,module,Magento_Paypal
Close,Close,module,Magento_Paypal
"Learn More","Learn More",module,Magento_Paypal
"View Demo","View Demo",module,Magento_Paypal
"See terms","See terms",module,Magento_Paypal
"You will be redirected to the PayPal website.","You will be redirected to the PayPal website.",module,Magento_Paypal
"You will be redirected to the PayPal website when you place an order.","You will be redirected to the PayPal website when you place an order.",module,Magento_Paypal
"Incl. Tax","Incl. Tax",module,Magento_Paypal
"Billing Information","Billing Information",module,Magento_Paypal
"Shipping Information","Shipping Information",module,Magento_Paypal
"Invalid block type","Invalid block type",module,Magento_Paypal
"Please specify the correct billing agreement ID and try again.","Please specify the correct billing agreement ID and try again.",module,Magento_Paypal
"You canceled the billing agreement.","You canceled the billing agreement.",module,Magento_Paypal
"We can't cancel the billing agreement.","We can't cancel the billing agreement.",module,Magento_Paypal
"You deleted the billing agreement.","You deleted the billing agreement.",module,Magento_Paypal
"We can't delete the billing agreement.","We can't delete the billing agreement.",module,Magento_Paypal
Reports,Reports,module,Magento_Paypal
Sales,Sales,module,Magento_Paypal
"View Transaction","View Transaction",module,Magento_Paypal
"We found nothing to fetch because of an empty configuration.","We found nothing to fetch because of an empty configuration.",module,Magento_Paypal
"We fetched %1 report rows from ""%2@%3.""","We fetched %1 report rows from ""%2@%3.""",module,Magento_Paypal
"We can't fetch reports from ""%1@%2.""","We can't fetch reports from ""%1@%2.""",module,Magento_Paypal
"The billing agreement ""%1"" has been canceled.","The billing agreement ""%1"" has been canceled.",module,Magento_Paypal
"The billing agreement ""%1"" has been created.","The billing agreement ""%1"" has been created.",module,Magento_Paypal
"We couldn't finish the billing agreement wizard.","We couldn't finish the billing agreement wizard.",module,Magento_Paypal
"We can't start the billing agreement wizard.","We can't start the billing agreement wizard.",module,Magento_Paypal
"Billing Agreement # %1","Billing Agreement # %1",module,Magento_Paypal
"We can't initialize Express Checkout.","We can't initialize Express Checkout.",module,Magento_Paypal
"PayPal Express Checkout Token does not exist.","PayPal Express Checkout Token does not exist.",module,Magento_Paypal
"A wrong PayPal Express Checkout Token is specified.","A wrong PayPal Express Checkout Token is specified.",module,Magento_Paypal
"Express Checkout and Order have been canceled.","Express Checkout and Order have been canceled.",module,Magento_Paypal
"Express Checkout has been canceled.","Express Checkout has been canceled.",module,Magento_Paypal
"Unable to cancel Express Checkout","Unable to cancel Express Checkout",module,Magento_Paypal
"Please agree to all the terms and conditions before placing the order.","Please agree to all the terms and conditions before placing the order.",module,Magento_Paypal
"We can't place the order.","We can't place the order.",module,Magento_Paypal
"We can't process Express Checkout approval.","We can't process Express Checkout approval.",module,Magento_Paypal
"We can't initialize Express Checkout review.","We can't initialize Express Checkout review.",module,Magento_Paypal
"We can't update shipping method.","We can't update shipping method.",module,Magento_Paypal
"We can't start Express Checkout.","We can't start Express Checkout.",module,Magento_Paypal
"To check out, please sign in with your email address.","To check out, please sign in with your email address.",module,Magento_Paypal
"Sorry, but something went wrong","Sorry, but something went wrong",module,Magento_Paypal
"Your payment has been declined. Please try again.","Your payment has been declined. Please try again.",module,Magento_Paypal
"Requested payment method does not match with order.","Requested payment method does not match with order.",module,Magento_Paypal
"Would you like to sign a billing agreement to streamline further purchases with PayPal?","Would you like to sign a billing agreement to streamline further purchases with PayPal?",module,Magento_Paypal
"Error processing payment, please try again later.","Error processing payment, please try again later.",module,Magento_Paypal
"Payment Gateway is unreachable at the moment. Please use another payment option.","Payment Gateway is unreachable at the moment. Please use another payment option.",module,Magento_Paypal
"PayPal response hasn't required fields.","PayPal response hasn't required fields.",module,Magento_Paypal
"Something went wrong while processing your order.","Something went wrong while processing your order.",module,Magento_Paypal
"PayPal gateway has rejected request. %1","PayPal gateway has rejected request. %1",module,Magento_Paypal
"The PayPal gateway rejected the request. %1","The PayPal gateway rejected the request. %1",module,Magento_Paypal
"I'm sorry - but we were not able to process your payment. Please try another payment method or contact us so we can assist you.","I'm sorry - but we were not able to process your payment. Please try another payment method or contact us so we can assist you.",module,Magento_Paypal
"I'm sorry - but we are not able to complete your transaction. Please contact us so we can assist you.","I'm sorry - but we are not able to complete your transaction. Please contact us so we can assist you.",module,Magento_Paypal
"A match of the Shipping Address City, State, and Postal Code failed.","A match of the Shipping Address City, State, and Postal Code failed.",module,Magento_Paypal
"The payment method code is not set.","The payment method code is not set.",module,Magento_Paypal
"The reference ID is not set.","The reference ID is not set.",module,Magento_Paypal
"Unable to save Billing Agreement:","Unable to save Billing Agreement:",module,Magento_Paypal
Active,Active,module,Magento_Paypal
Canceled,Canceled,module,Magento_Paypal
"The customer ID is not set.","The customer ID is not set.",module,Magento_Paypal
"The Billing Agreement status is not set.","The Billing Agreement status is not set.",module,Magento_Paypal
"The PayPal certificate does not exist.","The PayPal certificate does not exist.",module,Magento_Paypal
"We prefer PayPal (150 X 60)","We prefer PayPal (150 X 60)",module,Magento_Paypal
"We prefer PayPal (150 X 40)","We prefer PayPal (150 X 40)",module,Magento_Paypal
"Now accepting PayPal (150 X 60)","Now accepting PayPal (150 X 60)",module,Magento_Paypal
"Now accepting PayPal (150 X 40)","Now accepting PayPal (150 X 40)",module,Magento_Paypal
"Payments by PayPal (150 X 60)","Payments by PayPal (150 X 60)",module,Magento_Paypal
"Payments by PayPal (150 X 40)","Payments by PayPal (150 X 40)",module,Magento_Paypal
"Shop now using (150 X 60)","Shop now using (150 X 60)",module,Magento_Paypal
"Shop now using (150 X 40)","Shop now using (150 X 40)",module,Magento_Paypal
Dynamic,Dynamic,module,Magento_Paypal
Static,Static,module,Magento_Paypal
Shortcut,Shortcut,module,Magento_Paypal
"Acceptance Mark Image","Acceptance Mark Image",module,Magento_Paypal
Authorization,Authorization,module,Magento_Paypal
Sale,Sale,module,Magento_Paypal
Yes,Yes,module,Magento_Paypal
No,No,module,Magento_Paypal
"For Virtual Quotes Only","For Virtual Quotes Only",module,Magento_Paypal
Auto,Auto,module,Magento_Paypal
"Ask Customer","Ask Customer",module,Magento_Paypal
Never,Never,module,Magento_Paypal
"IPN (Instant Payment Notification) Only","IPN (Instant Payment Notification) Only",module,Magento_Paypal
"API Signature","API Signature",module,Magento_Paypal
"API Certificate","API Certificate",module,Magento_Paypal
"The ordering amount of %1 is pending approval on the payment gateway.","The ordering amount of %1 is pending approval on the payment gateway.",module,Magento_Paypal
"Ordered amount of %1","Ordered amount of %1",module,Magento_Paypal
"We'll authorize the amount of %1 as soon as the payment gateway approves it.","We'll authorize the amount of %1 as soon as the payment gateway approves it.",module,Magento_Paypal
"The authorized amount is %1.","The authorized amount is %1.",module,Magento_Paypal
"The maximum number of child authorizations is reached.","The maximum number of child authorizations is reached.",module,Magento_Paypal
"PayPal can't process orders with a zero balance due. To finish your purchase, please go through the standard checkout process.","PayPal can't process orders with a zero balance due. To finish your purchase, please go through the standard checkout process.",module,Magento_Paypal
"A payer is not identified.","A payer is not identified.",module,Magento_Paypal
"Cannot get secure form URL from PayPal","Cannot get secure form URL from PayPal",module,Magento_Paypal
"Last Transaction ID","Last Transaction ID",module,Magento_Paypal
"This customer didn't include a confirmed address.","This customer didn't include a confirmed address.",module,Magento_Paypal
"The payment is authorized but not settled.","The payment is authorized but not settled.",module,Magento_Paypal
"The payment eCheck is not cleared.","The payment eCheck is not cleared.",module,Magento_Paypal
"The merchant holds a non-U.S. account and doesn't have a withdrawal mechanism.","The merchant holds a non-U.S. account and doesn't have a withdrawal mechanism.",module,Magento_Paypal
"The payment currency doesn't match any of the merchant's balances currency.","The payment currency doesn't match any of the merchant's balances currency.",module,Magento_Paypal
"The payment is pending while it is being reviewed by PayPal for risk.","The payment is pending while it is being reviewed by PayPal for risk.",module,Magento_Paypal
"The payment is pending because it was made to an email address that is not yet registered or confirmed.","The payment is pending because it was made to an email address that is not yet registered or confirmed.",module,Magento_Paypal
"The merchant account is not yet verified.","The merchant account is not yet verified.",module,Magento_Paypal
"The payment was made via credit card. In order to receive funds merchant must upgrade account to Business or Premier status.","The payment was made via credit card. In order to receive funds merchant must upgrade account to Business or Premier status.",module,Magento_Paypal
"Sorry, but something went wrong. Please contact PayPal customer service.","Sorry, but something went wrong. Please contact PayPal customer service.",module,Magento_Paypal
"A reversal has occurred on this transaction due to a chargeback by your customer.","A reversal has occurred on this transaction due to a chargeback by your customer.",module,Magento_Paypal
"A reversal has occurred on this transaction due to your customer triggering a money-back guarantee.","A reversal has occurred on this transaction due to your customer triggering a money-back guarantee.",module,Magento_Paypal
"A reversal has occurred on this transaction due to a complaint about the transaction from your customer.","A reversal has occurred on this transaction due to a complaint about the transaction from your customer.",module,Magento_Paypal
"A reversal has occurred on this transaction because you have given the customer a refund.","A reversal has occurred on this transaction because you have given the customer a refund.",module,Magento_Paypal
"Reversal of an adjustment.","Reversal of an adjustment.",module,Magento_Paypal
"Transaction reversal due to fraud detected by PayPal administrators.","Transaction reversal due to fraud detected by PayPal administrators.",module,Magento_Paypal
"Transaction reversal by PayPal administrators.","Transaction reversal by PayPal administrators.",module,Magento_Paypal
"Reimbursement for a chargeback.","Reimbursement for a chargeback.",module,Magento_Paypal
"Settlement of a chargeback.","Settlement of a chargeback.",module,Magento_Paypal
"A reversal has occurred on this transaction because of a customer dispute suspecting unauthorized spoof.","A reversal has occurred on this transaction because of a customer dispute suspecting unauthorized spoof.",module,Magento_Paypal
"Buyer claims that he did not receive goods or service.","Buyer claims that he did not receive goods or service.",module,Magento_Paypal
"Buyer claims that the goods or service received differ from merchant’s description of the goods or service.","Buyer claims that the goods or service received differ from merchant’s description of the goods or service.",module,Magento_Paypal
"Buyer claims that he/she did not authorize transaction.","Buyer claims that he/she did not authorize transaction.",module,Magento_Paypal
"A case that has been resolved and close requires a reimbursement.","A case that has been resolved and close requires a reimbursement.",module,Magento_Paypal
"Buyer claims that a possible duplicate payment was made to the merchant.","Buyer claims that a possible duplicate payment was made to the merchant.",module,Magento_Paypal
"Buyer claims that the received merchandise is unsatisfactory, defective, or damaged.","Buyer claims that the received merchandise is unsatisfactory, defective, or damaged.",module,Magento_Paypal
"Unknown reason. Please contact PayPal customer service.","Unknown reason. Please contact PayPal customer service.",module,Magento_Paypal
"Payer ID","Payer ID",module,Magento_Paypal
"Payer Email","Payer Email",module,Magento_Paypal
"Payer Status","Payer Status",module,Magento_Paypal
"Payer Address ID","Payer Address ID",module,Magento_Paypal
"Payer Address Status","Payer Address Status",module,Magento_Paypal
"Merchant Protection Eligibility","Merchant Protection Eligibility",module,Magento_Paypal
"Triggered Fraud Filters","Triggered Fraud Filters",module,Magento_Paypal
"Last Correlation ID","Last Correlation ID",module,Magento_Paypal
"Address Verification System Response","Address Verification System Response",module,Magento_Paypal
"CVV2 Check Result by PayPal","CVV2 Check Result by PayPal",module,Magento_Paypal
"AVS Street Match","AVS Street Match",module,Magento_Paypal
"AVS zip","AVS zip",module,Magento_Paypal
"International AVS response","International AVS response",module,Magento_Paypal
"Buyer's Tax ID","Buyer's Tax ID",module,Magento_Paypal
"Buyer's Tax ID Type","Buyer's Tax ID Type",module,Magento_Paypal
Chargeback,Chargeback,module,Magento_Paypal
Complaint,Complaint,module,Magento_Paypal
Dispute,Dispute,module,Magento_Paypal
"Matched Address only (no ZIP)","Matched Address only (no ZIP)",module,Magento_Paypal
"Matched Address only (no ZIP) International","Matched Address only (no ZIP) International",module,Magento_Paypal
"No Details matched","No Details matched",module,Magento_Paypal
"No Details matched. International","No Details matched. International",module,Magento_Paypal
"Exact Match.","Exact Match.",module,Magento_Paypal
